Region,ADFGStreamCode,StreamName,SurveyDate,SurveyType,ProcessingAreaNum,Latitude,Longitude,SampleTrayId,SampleCell,Species,Sex,Length,MissingOtoliths,MissingDNA,AlternateTissueSample,LastSpecimenForProcArea,SpawningState,ScaleCardNumber,ScaleCardRow,PreSpawn,PartialSpawner,PreyedUpon,TagNumber,TagStatus,LengthTypeCode,OpercularPunchCode,Hatchery,Age,MarkId,MarkPresent,MarkStatus,MarkStatusDescription,Comments,DeviceId,LastModifiedBy,LastModifiedDate,QABy,QADate,TransDate,MissingAdfgData,NoHWAnalysis,NoLengthAnalysis,NoSexAnalysis,NoAgeAnalysis,AdfgDataUpdated
SE,111-50-10690,Fish Creek,8/6/2021,1,4,58.328287004730400,-134.575647610937000,0000027906,5,450,F,468,0,False,False,False,Pink Gill,529,5,False,True,False,,,04,"",,,,Null,Null,,"Partial otolith ",500M-2021,Fish Crew,8/6/2021,Fish Crew,8/6/2021,8/7/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/6/2021,1,4,58.328287004730400,-134.575647610937000,0000027906,6,450,M,502,0,False,False,False,Grey Gill,529,6,False,True,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/6/2021,Fish Crew,8/6/2021,8/7/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/6/2021,1,4,58.328287004730400,-134.575647610937000,0000027906,7,450,M,413,0,False,False,False,Grey Gill,529,7,False,False,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/6/2021,Fish Crew,8/6/2021,8/7/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/6/2021,1,4,58.328287004730400,-134.575647610937000,0000027906,8,450,F,483,0,False,True,False,Unknown,529,8,False,False,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/6/2021,Fish Crew,8/6/2021,8/7/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/6/2021,1,4,58.328287004730400,-134.575647610937000,0000027906,9,450,M,479,1,False,False,False,Grey Gill,530,1,False,False,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/6/2021,Fish Crew,8/6/2021,8/7/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/7/2021,1,1,58.330230704961000,-134.596394102056000,0000027908,1,450,F,515,0,False,False,False,Pink Gill,532,1,True,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/7/2021,1,1,58.330230704961000,-134.596394102056000,0000027908,10,450,F,459,0,False,False,True,Pink Gill,533,2,True,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/7/2021,1,1,58.330230704961000,-134.596394102056000,0000027908,2,450,F,483,0,False,False,False,Grey Gill,532,2,False,True,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/7/2021,1,1,58.330230704961000,-134.596394102056000,0000027908,3,450,M,487,0,False,False,False,Grey Gill,532,3,False,True,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/7/2021,1,1,58.330230704961000,-134.596394102056000,0000027908,4,450,F,433,0,False,False,False,Grey Gill,532,4,False,True,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/7/2021,1,1,58.330230704961000,-134.596394102056000,0000027908,5,450,M,507,0,False,False,False,Pink Gill,532,5,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/7/2021,1,1,58.330230704961000,-134.596394102056000,0000027908,6,450,F,460,0,False,False,False,Grey Gill,532,6,False,True,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/7/2021,1,1,58.330230704961000,-134.596394102056000,0000027908,7,450,M,492,0,False,False,False,Pink Gill,532,7,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/7/2021,1,1,58.330230704961000,-134.596394102056000,0000027908,8,450,F,480,0,False,False,False,Pink Gill,532,8,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/7/2021,1,1,58.330230704961000,-134.596394102056000,0000027908,9,450,F,454,0,False,False,False,Pink Gill,533,1,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,1,450,M,721,0,False,False,False,Alive,15,1,False,True,False,0091,,01,"UR",,,,Null,Null,,"",500M-2021,Fish Crew,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,10,450,F,562,0,False,False,False,Alive,16,2,True,False,False,0100,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,11,450,M,678,0,False,False,False,Alive,16,3,True,False,False,0101,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,12,450,M,651,0,False,False,False,Alive,16,4,True,False,False,0102,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,13,450,M,650,0,False,False,False,Alive,16,5,True,False,False,0103,,01,"UR",,,,Null,Null,,"wound on top",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,14,450,M,635,0,False,False,False,Alive,16,6,True,False,False,0104,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,15,450,F,627,0,False,False,False,Alive,16,7,True,False,False,0105,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,16,450,M,641,0,False,False,False,Alive,16,8,True,False,False,0106,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,17,450,F,644,0,False,False,False,Alive,17,1,True,False,False,0107,,01,"UR",,,,Null,Null,,"",500M-2021,Fish Crew,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,18,450,M,585,0,False,False,False,Alive,17,2,False,True,False,0108,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,19,450,F,616,0,False,False,False,Alive,17,3,True,False,False,0109,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,2,450,F,622,0,False,False,False,Alive,15,2,True,False,False,0092,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,20,450,M,610,0,False,False,False,Alive,17,4,False,True,False,0110,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,21,450,M,644,0,False,False,False,Alive,17,5,False,True,False,0111,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,3,450,F,590,0,False,False,False,Alive,15,3,False,False,False,0093,,01,"UR",,,,Null,Null,,"Wound on abdomen",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,4,450,F,585,0,False,False,False,Alive,15,4,True,False,False,0094,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,5,450,F,664,0,False,False,False,Alive,15,5,True,False,False,0095,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,6,450,F,658,0,False,False,False,Alive,15,6,True,False,False,0096,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,7,450,F,567,0,False,False,False,Alive,15,7,True,False,False,0097,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,8,450,F,661,0,False,False,False,Alive,15,8,True,False,False,0098,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),8/7/2021,2,1,58.330122123573300,-134.596240874112000,0000027907,9,450,M,675,0,False,False,False,Alive,16,1,False,True,False,0099,,01,"UR",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/7/2021,Fish Crew,8/7/2021,8/8/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,1,450,F,475,0,False,False,False,Pink Gill,534,1,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,10,450,M,438,0,False,False,False,Grey Gill,535,2,False,True,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,11,450,F,448,0,False,False,False,Pink Gill,535,3,False,False,False,0077,,04,"LR",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,12,450,F,480,0,False,False,False,Pink Gill,535,4,True,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,13,450,F,468,0,False,False,False,Pink Gill,535,5,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,14,450,F,454,0,False,False,False,Pink Gill,535,6,True,False,False,0100,,04,"UR",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,15,450,F,493,0,False,False,False,Pink Gill,535,7,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,16,450,F,502,0,False,False,False,Pink Gill,535,8,True,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,17,450,M,468,0,False,False,True,Grey Gill,536,1,False,False,True,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,2,450,M,474,0,False,False,False,Pink Gill,534,2,False,False,True,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,3,450,F,438,0,False,False,False,Pink Gill,534,3,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,4,450,M,496,0,False,False,False,Grey Gill,534,4,False,False,True,,NP,04,"",,,,Null,Null,,"Broken otolith ",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,5,450,M,473,0,False,False,False,Grey Gill,534,5,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,6,450,M,504,0,False,False,False,Pink Gill,534,6,False,False,True,0006,,04,"UL",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,7,450,M,485,0,False,False,False,Pink Gill,534,7,False,True,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,8,450,F,463,0,False,False,False,Grey Gill,534,8,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,1,58.330185188035400,-134.596502077152000,0000027909,9,450,F,454,0,False,False,False,Pink Gill,535,1,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,18,450,F,492,0,False,False,False,Pink Gill,537,1,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,19,450,F,473,0,False,False,False,Pink Gill,537,2,False,False,False,,NP,04,"",,,,Null,Null,,"Broken otolith ",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,20,450,F,458,0,False,False,False,Pink Gill,537,3,False,True,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,21,450,M,447,0,False,False,False,Pink Gill,537,4,False,True,False,,NP,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,22,450,F,488,0,False,False,False,Pink Gill,537,5,False,True,True,,,04,"",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,23,450,F,445,0,False,True,False,Pink Gill,537,6,False,False,True,,NP,04,"",,,,Null,Null,,"R axillary process ",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,24,450,U,484,0,False,True,False,Pink Gill,537,7,False,False,True,,NP,04,"",,,,Null,Null,,"L axillary process ",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,25,450,F,486,0,False,False,False,Pink Gill,537,8,False,False,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,26,450,F,505,0,False,False,False,Grey Gill,538,1,False,True,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,27,450,F,491,0,False,False,False,Grey Gill,538,2,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,28,450,U,390,2,False,False,False,Grey Gill,538,3,False,False,True,,,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,29,450,F,478,0,False,False,False,Pink Gill,538,4,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,30,450,F,455,0,False,True,False,Pink Gill,538,5,False,False,True,,,04,"",,,,Null,Null,,"R axillary process ",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,31,450,M,450,0,False,False,False,Grey Gill,538,6,False,True,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,32,450,F,473,0,False,False,False,Pink Gill,538,7,False,True,False,,,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,2,58.329572660901800,-134.588750550732000,0000027909,33,450,F,480,0,False,False,True,Grey Gill,538,8,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,34,450,F,473,0,False,True,False,Unknown,539,1,False,False,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,35,450,M,530,0,False,False,False,Grey Gill,539,2,False,True,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,36,450,U,,2,False,True,False,Rotting,539,3,False,False,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,37,450,F,463,0,False,False,False,Grey Gill,539,4,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,38,450,F,534,0,False,False,False,Pink Gill,539,5,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,39,450,F,493,0,False,False,False,Grey Gill,539,6,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,40,450,F,460,0,False,False,False,Grey Gill,539,7,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,41,450,F,496,0,False,False,False,Pink Gill,539,8,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,42,450,F,451,0,False,True,False,Grey Gill,540,1,False,False,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,43,450,F,441,0,False,False,False,Pink Gill,540,2,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,44,450,F,513,0,False,False,False,Grey Gill,540,3,False,False,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,45,450,F,517,0,False,False,False,Pink Gill,540,4,False,False,False,,,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,46,450,M,526,0,False,False,False,Pink Gill,540,5,False,False,True,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,8/8/2021,1,3,58.329403612028500,-134.581928289829000,0000027909,47,450,F,560,0,False,False,False,Pink Gill,540,6,False,False,False,,NP,04,"",,,,Null,Null,,"",500M-2021,Fish Crew,8/8/2021,Fish Crew,8/8/2021,8/9/2021,True,False,False,False,False,False
